Locus	GC*.V.appalachiana	GC*.V. lineata	GC3*.V.appalachiana	GC3*.V. lineata	GC.V.appalachiana	GC.V.lineata	TotalGCDiff	GC3.V.appalachiana	GC3.V.lineata	GC3.Diff
OG0010290	0.0390569	99.9999	23.68881404	99.9999	45.34005038	44.66367713	0.676373248	44.08060453	43.6997319	0.380872631
OG0010291	99.9999	32.3780248	20.45029201	0.0001	40.78431373	39.34640523	1.437908497	39.41176471	41.17647059	-1.764705882
OG0010292	47.3647133	22.7350299	0.0001	30.39699298	59.61538462	51.38004246	8.235342153	69.23076923	45.85987261	23.37089662
OG0010293	52.0818868	60.544027	0.0001	4.372239108	43.69114878	48.02259887	-4.331450094	35.02824859	47.45762712	-12.42937853
OG0010294	42.6642308	40.5506513	99.9999	22.06535414	48.55072464	47.2297911	1.320933539	47.55434783	45.77656676	1.777781069
OG0010295	99.9999	72.3792128	99.9999	66.50292125	50.20242915	50.07680492	0.125624234	52.63157895	52.07373272	0.557846228
OG0010296	1.00E-04	31.6911733	28.16591273	57.13510671	57.57575758	54.53074434	3.045013239	55.94405594	42.7184466	13.22560934
OG0010297	1.00E-04	25.2919736	0.0001	0.0001	43.58974359	43.52750809	0.062235499	40.38461538	41.74757282	-1.362957431
OG0010298	27.3764377	1.00E-04	57.01889476	0.0001	47.89644013	47.05882353	0.8376166	41.74757282	50	-8.252427184
OG0010299	1.00E-04	61.1444062	17.50858205	54.38792992	46.30738523	47.86729858	-1.559913349	49.7005988	52.60663507	-2.906036269
OG0010300	41.1870506	63.1393701	42.27907911	66.90507534	42.039801	42.54742547	-0.507624479	37.31343284	37.12737127	0.186061562
OG0010301	54.37964	77.9424357	68.8722675	74.77942634	42.15148189	43.89140271	-1.739920827	33.88157895	43.21266968	-9.331090736
OG0010302	28.6813126	44.1903594	39.25047707	61.56642418	45.67022539	41.13475177	4.535473612	44.12811388	39.0070922	5.12102168
OG0010303	1.00E-04	22.69964	0.000168551	29.84733961	44.11764706	44.80519481	-0.687547746	45.4248366	43.83116883	1.59366777
OG0010304	1.00E-04	20.7134029	0.0001	0.0001	43.02670623	44.85094851	-1.824242278	38.57566766	39.02439024	-0.448722588
OG0010305	62.9537329	36.9516563	0.0001	34.63959352	54.55904335	56.38629283	-1.827249487	58.29596413	63.55140187	-5.255437744
OG0010306	32.7321032	63.356967	36.1094091	73.68910073	47.65100671	46	1.651006711	47.31543624	44	3.315436242
OG0010307	46.8647943	77.3755294	13.09987691	84.84401913	45.1901566	45.63758389	-0.447427293	40.60402685	42.61744966	-2.013422819
OG0010308	99.9999	48.9221878	99.9999	58.30569756	45.50102249	45.70552147	-0.204498978	45.70552147	45.39877301	0.306748466
OG0010309	99.9999	45.0425389	42.82393939	32.49010556	50.49382716	49.94272623	0.551100929	53.7037037	51.89003436	1.813669339
OG0010310	85.6106267	49.9789796	98.37277554	48.28697244	47.5877193	48.3974359	-0.809716599	39.47368421	42.62820513	-3.154520918
OG0010311	37.6658736	45.384574	14.78591429	39.26517514	45.92326139	48.23529412	-2.312032727	47.12230216	50.98039216	-3.858089999
OG0010313	58.9279865	99.9999	58.20319585	99.9999	46.74556213	47.36842105	-0.622858922	46.74556213	48.35820896	-1.612646825
OG0010314	78.8384445	62.4961166	99.9999	70.45167663	43.89978214	45.85406302	-1.954280883	33.66013072	40.04975124	-6.389620525
OG0010315	84.7277706	99.9999	99.9999	99.9999	43.08176101	43.42857143	-0.346810422	31.13207547	33.14285714	-2.010781671
OG0010316	44.9552905	52.4620405	54.73208378	49.99745336	46.7372134	48.22695035	-1.489736951	47.35449735	52.4822695	-5.127772149
OG0010317	19.4141225	1.00E-04	0.0001	0.0001	54.78821363	50.22583559	4.562378036	61.04972376	48.50948509	12.54023866
OG0010318	11.5781044	68.0999646	0.0001	71.11027414	48.26388889	49.24444444	-0.980555556	44.53125	48.8	-4.26875
OG0010319	11.1691535	37.006117	5.244889995	41.09438634	46.21004566	46.21409922	-0.004053555	41.91780822	46.45669291	-4.538884694
OG0010320	66.8274721	47.6889515	78.81973934	57.78637747	45.73268921	49.61464355	-3.881954334	35.74879227	43.06358382	-7.314791544
OG0010321	42.9664486	57.7391928	27.92305717	45.45098308	45.23809524	50	-4.761904762	48.21428571	50	-1.785714286
OG0010322	62.4940743	99.9999	50.18897058	54.21056554	46.23655914	46.7264574	-0.489898259	38.44086022	39.89218329	-1.451323073
OG0010323	47.0372264	36.5565277	59.15499727	50.36433347	47.5177305	45.06666667	2.45106383	42.55319149	40.4	2.153191489
OG0010324	42.0434246	10.8920604	0.0001	0.0001	46.79487179	51.91919192	-5.124320124	40.86538462	49.6969697	-8.831585082
OG0010325	45.4552933	1.00E-04	45.87333191	99.9999	42.65873016	43.58974359	-0.931013431	35.11904762	36.75213675	-1.633089133
OG0010326	24.7399402	27.795181	26.14677601	57.81694954	42.83489097	42.8115016	0.023389368	40.18691589	39.42307692	0.763838965
OG0010327	78.5517444	48.2364358	99.9999	50.56961399	52	49.01277584	2.987224158	49.64539007	48.43205575	1.213334322
OG0010328	99.9999	78.9073777	99.9999	86.14055941	50.43227666	49.8003992	0.631877455	53.0259366	51.19760479	1.828331809
OG0010329	39.0984385	48.3844666	47.02495734	0.0001	51.08783239	47.65765766	3.430174736	57.00483092	51.35135135	5.653479567
OG0010330	38.6020202	52.1690404	43.33319373	53.09475625	46.46464646	47.05364996	-0.589003491	39.66942149	41.68865435	-2.019232866
OG0010331	96.1938954	99.9999	99.9999	99.9999	42.41338112	44.25863991	-1.845258788	43.36917563	45.15050167	-1.781326045
OG0010332	47.1780525	63.1678143	47.25266637	64.72669823	48.22485207	48.25870647	-0.033854397	52.95857988	53.13432836	-0.175748477
OG0010333	48.4192213	55.292107	41.83736484	99.9999	48.37261504	43.00411523	5.368499813	47.47474747	38.88888889	8.585858586
OG0010334	34.1012857	17.8388946	59.84492367	22.43144517	49.62486602	48.22006472	1.404801299	61.414791	56.63430421	4.78048679
OG0010335	28.1676524	54.3572143	0.0001	0.0001	47.8054567	45.39190353	2.413553171	48.39857651	42.89405685	5.504519665
OG0010336	60.8431545	66.4241904	61.70295569	71.32198252	46.83195592	47.93875147	-1.106795549	42.14876033	43.46289753	-1.314137196
OG0010337	9.9338596	27.5415167	40.53537249	15.1479008	44.69483568	45.43454345	-0.739707774	34.36619718	36.30363036	-1.93743318
OG0010338	99.9999	30.3294602	99.9999	20.82236247	45.17133956	44.75597092	0.41536864	38.94080997	38.31775701	0.62305296
OG0010339	94.2617511	69.4889889	99.9999	65.40942618	47.02380952	46.84385382	0.179955703	41.51785714	42.19269103	-0.674833887
OG0010340	33.415023	60.0577845	0.0001	57.08314986	47.01986755	46.66666667	0.353200883	43.37748344	43.60655738	-0.229073933
OG0010341	99.9999	77.5521553	37.30140908	66.08929561	48.10126582	46.59624413	1.505021691	51.65876777	47.88732394	3.771443829
OG0010342	99.9999	71.8637857	99.9999	88.70227303	42.83413849	44.84126984	-2.007131355	36.71497585	44.04761905	-7.332643202
OG0010343	20.3128636	57.230559	5.143881127	0.0001	42.62626263	44.74747475	-2.121212121	40.60606061	46.36363636	-5.757575758
OG0010344	44.4691849	56.6438139	42.41777865	60.20133718	47.99382716	45.53191489	2.461912267	45.83333333	41.27659574	4.556737589
OG0010345	42.2945303	41.8459833	0.0001	30.17638313	46.0547504	44.23963134	1.815119066	46.85990338	46.5437788	0.31612458
OG0010346	62.6731644	49.5548135	73.06507692	18.34297035	43.40044743	44.74272931	-1.342281879	43.2885906	45.30201342	-2.013422819
OG0010347	99.9999	39.8726917	0.0001	42.50487593	50.25062657	51.41065831	-1.160031741	56.20300752	60.5015674	-4.298559879
OG0010348	40.7450001	42.9699259	0.0001	0.0001	44.16403785	43.21766562	0.94637224	41.95583596	38.80126183	3.154574132
OG0010349	66.1335949	59.3948912	54.82228324	54.5407744	43.66852886	42.32804233	1.340486536	42.17877095	41.8972332	0.281537748
OG0010350	42.5464139	54.976374	32.5057637	39.7309561	53.76344086	52.21027479	1.553166069	53.40501792	50.53763441	2.867383513
OG0010351	1.00E-04	62.2722702	99.9999	99.9999	44.90950226	45.16129032	-0.25178806	39.66101695	39.51612903	0.144887917
OG0010352	57.041469	32.7096259	99.9999	50.52496266	56.30252101	53.76344086	2.539080148	62.62626263	58.06451613	4.561746497
OG0010353	61.5819426	57.8365245	62.48568325	59.45674735	48.81398252	50.40322581	-1.589243285	45.6928839	49.19354839	-3.500664492
OG0010354	53.4645989	82.4233852	59.58443808	81.96823444	48.17136886	45.30612245	2.865246412	44.20062696	42.04081633	2.159810633
OG0010355	20.3597575	99.9999	99.9999	99.9999	55.395189	51.37844612	4.016742888	64.94845361	54.88721805	10.06123556
OG0010356	57.524987	69.4191696	99.9999	55.60825788	46.14643545	46.16977226	-0.023336804	50	51.55279503	-1.552795031
OG0010357	89.8009204	47.3640735	71.46226899	99.9999	39.5173454	41.58163265	-2.064287253	36.87782805	42.34693878	-5.469110721
OG0010358	27.8411447	37.8867389	99.9999	60.32614727	46.31043257	46.07543323	0.234999339	45.41984733	39.44954128	5.970306044
OG0010359	47.8766008	86.1174766	24.90442062	0.000148055	43.02670623	43.4223541	-0.395647873	45.99406528	45.40059347	0.59347181
OG0010360	61.2793668	62.7826445	80.52874207	77.77032844	48.61483467	47.38292011	1.231914564	40.21447721	40.22038567	-0.005908463
OG0010361	48.3245006	1.00E-04	99.9999	99.9999	48.47277556	47.32510288	1.147672684	45.81673307	45.26748971	0.549243356
OG0010362	50.6844986	2.4595343	64.9822955	21.04471823	48.43537415	49.65986395	-1.224489796	38.7755102	43.67346939	-4.897959184
OG0010363	65.2354937	69.4974376	0.0001	10.27444991	42.01680672	44.93717664	-2.920369922	31.93277311	42.1286031	-10.19582999
OG0010364	1.00E-04	1.00E-04	0.0001	46.04834064	45.66666667	46.36363636	-0.696969697	40.66666667	41.51515152	-0.848484848
OG0010365	1.00E-04	50.5134289	99.9999	64.65082266	50.18115942	50.21961933	-0.038459906	48.36956522	49.12280702	-0.7532418
OG0010366	82.7583623	61.1680146	87.06392121	64.05622883	47.09480122	46.50455927	0.590241953	38.53211009	38.60182371	-0.069713616
OG0010367	99.9999	99.9999	75.52302306	99.9999	47.61904762	48.21746881	-0.598421187	39.68253968	42.51336898	-2.830829301
OG0010368	1.00E-04	52.0490075	22.21980926	57.59956398	43.5246996	43.73795761	-0.213258011	38.4	32.94797688	5.452023121
OG0010369	66.6705011	67.6226331	99.9999	99.9999	46.66666667	46.64391354	0.022753129	41.3559322	41.29692833	0.059003876
OG0010370	43.6091616	57.9544618	35.65701346	24.62318518	47.27011494	46.22641509	1.043699848	39.22413793	34.90566038	4.318477554
OG0010371	76.1618833	62.5821891	87.37909927	56.05403229	52.09235209	52.82651072	-0.734158629	51.51515152	52.04678363	-0.531632111
OG0010372	69.5322762	62.7469023	0.0001	37.3409172	46.31043257	46.73046252	-0.42002995	41.60305344	44.49760766	-2.89455422
OG0010373	99.9999	51.3114709	0.0001	59.22904673	50.81300813	49.31129477	1.501713364	42.68292683	45.04132231	-2.358395485
OG0010374	21.085686	41.2233589	20.00823283	29.76905029	46.74634794	48.56321839	-1.816870449	38.24701195	41.37931034	-3.132298393
OG0010375	44.7878355	59.789288	0.0001	12.13146922	44.84649123	45.06578947	-0.219298246	43.09210526	43.75	-0.657894737
OG0010376	52.5608714	62.3889288	61.1235828	66.00479656	45.27938343	47.48062016	-2.201236725	38.7283237	43.60465116	-4.876327463
OG0010377	42.3684534	47.6877659	40.24886558	56.20557254	60.64572426	64.61038961	-3.964665352	71.46596859	82.79220779	-11.32623921
OG0010378	50.9417396	99.9999	42.44961012	83.37719829	44.78114478	43.68530021	1.095844574	38.38383838	40.99378882	-2.609950436
OG0010379	99.9999	74.3252486	99.9999	70.28019678	43.11490978	43.3048433	-0.189933523	42.73504274	43.3048433	-0.56980057
OG0010380	48.1057009	42.6757273	99.9999	45.89881032	42.38683128	43.81551363	-1.428682351	35.80246914	41.19496855	-5.392499418
OG0010381	1.00E-04	62.3745123	99.9999	74.03550678	43.31395349	45.72526417	-2.411310681	39.8255814	46.39769452	-6.572113129
OG0010382	50.9938856	68.7187311	35.20281705	99.9999	46.00694444	44.17531719	1.831627259	44.01041667	39.79238754	4.218029123
OG0010383	1.00E-04	22.388627	0.0001	22.78703373	45.68965517	46.53243848	-0.842783306	36.7816092	36.24161074	0.539998457
OG0010384	35.0973215	1.00E-04	37.7897335	0.0001	42.30769231	43.5483871	-1.240694789	37.5	38.97849462	-1.478494624
OG0010385	99.9999	36.7281247	99.9999	45.32821542	46.18514751	46.26532887	-0.080181366	44.95412844	44.14715719	0.80697125
OG0010386	65.3391138	77.5140236	76.20991592	99.9999	46.47887324	45.98108747	0.497785769	36.26760563	36.5248227	-0.257217061
OG0010387	72.8940713	99.9999	49.49975467	99.9999	50.46554935	49.95224451	0.51330484	49.16201117	47.56446991	1.597541259
OG0010388	78.4972179	67.9699163	99.9999	50.33027751	46.06866002	45.95791805	0.110741971	42.52491694	42.85714286	-0.332225914
OG0010389	1.00E-04	22.4720614	86.86774779	41.82595679	57.4025974	56.16319444	1.239402958	62.85714286	60.67708333	2.180059524
OG0010390	47.1731185	71.5919202	56.28216759	54.52223438	46.36015326	44.91725768	1.442895573	47.4137931	46.45390071	0.959892394
OG0010391	42.0798102	59.3878301	57.82057523	72.57438263	46.99140401	47.34299517	-0.351591158	42.40687679	45.79710145	-3.390224658
OG0010392	29.9979409	59.1061755	23.9233846	43.9279767	43.43832021	41.86351706	1.57480315	44.09448819	40.15748031	3.937007874
OG0010393	1.00E-04	55.7352933	0.0001	57.9506993	45.92123769	44.80578139	1.115456302	42.40506329	40.10840108	2.296662207
OG0010394	28.0889832	52.8074018	22.29651876	46.8220021	45.58232932	43.97590361	1.606425703	40.96385542	36.74698795	4.21686747
OG0010395	12.0034742	1.00E-04	14.20556673	0.0001	44.07096172	44.80077745	-0.729815736	42.57703081	42.27405248	0.302978334
OG0010396	32.3804739	16.8590945	28.66830493	47.6934074	45.21640091	45.28552457	-0.069123657	35.83617747	38.64541833	-2.809240852
OG0010397	47.0572028	54.9672871	35.39828972	40.73969174	44.12331407	44.15458937	-0.031275306	42.19653179	42.31884058	-0.122308788
OG0010398	43.0420007	48.9168572	31.933886	29.11469504	47.85788924	48.83227176	-0.974382525	45.14106583	45.22292994	-0.081864106
OG0010399	1.00E-04	52.597444	0.0001	0.075748903	44.77958237	44.92362983	-0.144047463	36.58536585	36.11859838	0.466767471
OG0010400	1.00E-04	5.4205982	0.0001	9.026331912	52.26876091	45.0094162	7.259344712	48.95287958	37.85310734	11.09977224
OG0010401	99.4795139	99.9999	35.91630676	99.9999	45.18518519	44.35590969	0.829275491	39.68253968	40.23904382	-0.556504142
OG0010402	80.3560411	48.0428785	74.81287355	99.70607941	44.89981785	45.91368228	-1.013864427	40.71038251	43.25068871	-2.540306192
OG0010403	51.8954632	78.6741672	60.21622956	92.6558414	48.4295846	47.20558882	1.223995777	47.41641337	45.50898204	1.907431338
OG0010404	1.00E-04	1.00E-04	54.18501489	0.0001	47.73175542	57.27969349	-9.547938063	46.15384615	58.62068966	-12.4668435
OG0010405	32.2274254	57.2043737	0.0001	40.24345731	47.5177305	46.84210526	0.675625233	48.08510638	51.57894737	-3.493840985
OG0010406	41.8093598	40.967801	40.7607049	33.30926545	46.16132167	45.69055036	0.470771308	43.44023324	41.74454829	1.69568495
OG0010408	99.9999	58.1975345	99.9999	48.88516008	45.44715447	48.8997555	-3.45260103	39.51219512	45.96577017	-6.453575049
OG0010409	99.9999	82.5883118	99.99909556	76.40905832	50.08210181	50.29154519	-0.209443383	47.78325123	49.34497817	-1.561726934
OG0010410	68.112181	53.3171147	99.9999	39.32979585	48.52320675	46.79487179	1.728334956	40.18987342	37.5	2.689873418
OG0010411	53.9583088	69.1537087	76.15428085	83.30179785	45.22968198	45.5952381	-0.365556116	32.50883392	36.42857143	-3.919737506
OG0010412	99.9999	55.6030995	99.05498263	30.98386684	47.86036036	45.0617284	2.798631965	43.91891892	40.74074074	3.178178178
OG0010413	33.5355881	36.6889787	35.40060763	41.59712738	48.01381693	49.37238494	-1.358568012	47.15025907	49.79079498	-2.640535912
OG0010414	66.3480177	66.8619483	63.23131626	74.69050389	44.23676012	43.07205067	1.164709452	36.68224299	33.96674584	2.715497147
OG0010415	39.4365262	75.239737	99.9999	99.9999	47.07692308	45.77114428	1.305778798	48.92307692	49.55223881	-0.629161883
OG0010416	57.3916265	42.4323489	69.72390448	38.29899938	46.30872483	50.98039216	-4.671667325	35.5704698	48.03921569	-12.46874589
OG0010417	54.5255142	52.5018322	14.76168423	44.67715905	42.69889225	42.62023217	0.078660073	38.36858006	37.31343284	1.055147225
OG0010418	32.9983315	41.647543	0.0001	43.43261312	42.64264264	43.66812227	-1.025479628	33.33333333	41.04803493	-7.714701601
OG0010419	90.3415352	48.1466059	99.9999	44.09259631	43.71754933	43.61370717	0.10384216	39.56386293	38.31775701	1.246105919
OG0010420	53.2448839	49.2705458	33.76105663	47.34170164	46.51162791	47.86324786	-1.351619956	44.70284238	45.64102564	-0.938183264
OG0010421	53.4892698	45.4405484	38.46170115	39.77535048	43.22916667	42.8125	0.416666667	38.125	37.8125	0.3125
OG0010422	88.7174482	60.6919124	99.9999	68.91411166	46.15384615	45.1638689	0.989977249	47.28506787	44.12470024	3.160367633
OG0010423	48.1941113	52.8202451	44.80994526	67.17405948	45.19572954	46.35603345	-1.160303915	41.28113879	44.08602151	-2.804882715
OG0010424	99.9999	99.9095867	99.9999	99.9999	49.31271478	51.26945127	-1.956736493	41.2371134	41.52334152	-0.286228121
OG0010425	28.2090206	31.0788844	99.9999	38.4986101	48.1827622	45.75411914	2.428643063	40.80996885	35.36121673	5.448752117
OG0010426	38.2360492	40.9083365	47.88107119	0.0001	46.40883978	49.08333333	-2.674493554	48.06629834	51.5	-3.433701657
OG0010427	56.7400354	65.0463094	32.44820602	99.9999	45.60185185	44.90740741	0.694444444	45.13888889	43.40277778	1.736111111
OG0010428	99.9999	25.0285587	57.43830219	39.08334111	45.48022599	45.76271186	-0.282485876	45.48022599	46.04519774	-0.564971751
OG0010429	39.8857691	41.2585126	19.4270241	54.86129074	49.65753425	49.69249692	-0.034962678	46.23287671	46.86346863	-0.630591922
OG0010430	1.00E-04	48.6651992	0.268511219	44.58291972	45.67266495	46.49122807	-0.818563117	39.33161954	40.43062201	-1.099002472
OG0010431	99.9109822	98.4443279	3.499354504	80.73353399	46.52213189	46.17380026	0.348331629	37.66937669	37.74319066	-0.073813968
OG0010432	99.9999	44.7575996	99.9999	36.30058165	46.51162791	45.64393939	0.867688513	39.27648579	37.21590909	2.060576697
OG0010433	82.7599265	99.9999	80.04338146	99.9999	43.74374374	44.375	-0.631256256	40.24024024	41.25	-1.00975976
OG0010434	67.1206817	32.1162986	99.9999	99.9999	51.13268608	47.71033014	3.422355946	55.82524272	49.52076677	6.304475945
OG0010435	1.00E-04	1.00E-04	0.0001	0.0001	46.25199362	48.88059701	-2.628603395	35.88516746	41.79104478	-5.905877312
OG0010436	42.9805482	38.2852507	52.61031811	41.09822497	45.96491228	47.30046948	-1.335557203	36.14035088	40.49295775	-4.352606869
OG0010437	56.134912	69.8388647	62.70905299	65.23904182	45.64393939	45.63953488	0.00440451	40.34090909	40.40697674	-0.066067653
OG0010438	62.6049793	99.9999	99.9999	99.9999	43.10344828	45.56840077	-2.464952495	38.50574713	45.0867052	-6.580958076
OG0010439	1.00E-04	48.1021078	99.9999	34.33333501	42.48366013	45.55903866	-3.075378532	41.83006536	40.7523511	1.077714262
OG0010440	55.4319555	77.0501663	0.0001	65.39006709	41.66666667	42.32044199	-0.653775322	33.02469136	36.09271523	-3.068023874
OG0010441	56.9062171	46.0039112	60.77421209	46.7198586	42.79427943	42.90429043	-0.110011001	37.95379538	37.95379538	0
OG0010442	73.3774846	52.6493257	50.46095848	25.52305614	50.243309	61.57575758	-11.33244857	44.89051095	70.90909091	-26.01857996
OG0010443	87.2136796	53.540945	0.0001	16.29414892	43.15619968	43.24786325	-0.09166357	42.2705314	43.58974359	-1.319212189
OG0010444	1.00E-04	48.7273798	0.0001	44.71002181	47.11632454	47.0993117	0.017012835	41.93548387	41.59292035	0.342563517
OG0010445	20.5666518	57.0666998	42.55680599	46.15745712	47.95321637	44.38943894	3.56377743	44.56140351	40.59405941	3.967344103
OG0010446	80.7212191	65.6180092	28.03384856	32.83743779	46.24846248	43.38624339	2.862219098	49.07749077	45.5026455	3.574845272
OG0010447	47.1553962	38.3094511	36.21830343	36.95912991	44.33333333	45.93495935	-1.601626016	42	45.42682927	-3.426829268
OG0010448	41.1426863	1.00E-04	42.83626694	3.435619576	45.92326139	45.20383693	0.71942446	38.84892086	41.72661871	-2.877697842
OG0010449	34.8846537	74.1161266	99.9999	99.9999	49.77628635	48.62486249	1.151423867	46.6442953	44.55445545	2.089839856
OG0010450	99.9999	61.290792	99.9999	62.46856904	42.75956284	43.76693767	-1.007374828	35.24590164	37.80487805	-2.558976409
OG0010451	69.5282013	68.8751627	55.32902338	99.9999	48.09236948	47.41641337	0.675956104	48.4939759	46.50455927	1.989416633
OG0010452	46.2749539	99.9999	67.62891456	99.9999	42.88747346	42.5170068	0.370466658	36.94267516	36.39455782	0.548117336
OG0010453	71.2949447	76.395569	99.9999	65.25290348	50.12345679	50.55292259	-0.429465801	47.77777778	50.23696682	-2.459189047
OG0010454	58.1306586	63.1944784	31.11369183	72.43178288	44.44444444	43.41736695	1.027077498	48.33333333	41.59663866	6.736694678
OG0010455	48.9958513	42.4641316	42.56020256	59.73497481	46.91614692	46.50827934	0.407867578	47.60914761	44.92440605	2.684741562
OG0010456	99.9481695	49.1276082	99.9999	99.9999	51.98285102	54.07407407	-2.091223056	50.48231511	54.66666667	-4.184351554
OG0010457	99.9999	67.2047124	37.91462771	49.34846625	41.95121951	41.8230563	0.128163212	41.70731707	39.67828418	2.029032891
OG0010458	62.8212231	72.9195694	46.37997476	99.9999	47.5177305	47.34950584	0.168224656	44.41489362	44.47439353	-0.059499914
OG0010459	22.064577	0.7010111	0.0001	0.0001	45.19230769	47.62931034	-2.437002653	37.01923077	37.93103448	-0.911803714
OG0010460	1.00E-04	16.4962978	0.0001	0.0001	50.77658303	52.51798561	-1.741402577	53.04659498	55.03597122	-1.989376241
OG0010461	74.51029	38.4457395	38.1900714	58.18534363	47.41532977	46.90265487	0.512674901	50.80213904	46.01769912	4.784439922
OG0010462	39.193024	36.6400021	0.0001	23.92708609	46.07508532	46.52532391	-0.450238586	49.82935154	49.46996466	0.359386872
OG0010463	53.2791061	60.4853003	53.26330655	58.67424516	46.80232558	47.14003945	-0.337713866	49.12790698	48.22485207	0.903054906
OG0010464	99.9999	93.5071887	99.9999	99.9999	43.91891892	45.10332435	-1.18440543	41.55405405	44.47439353	-2.920339477
OG0010465	75.8903228	52.8262215	67.16490637	72.74809711	44.40518257	44.75853946	-0.35335689	34.98233216	37.45583039	-2.473498233
OG0010466	37.9879231	60.2076742	22.74319014	37.14599675	47.39583333	48.03149606	-0.63566273	50.26041667	49.8687664	0.391650262
OG0010467	43.6901552	50.4499729	0.0001	0.0001	41.51624549	40.97222222	0.544023265	39.35018051	39.0625	0.287680505
OG0010468	24.1288919	99.9999	32.99978626	99.9999	42.74193548	45.13274336	-2.390807879	38.70967742	41.59292035	-2.883242935
OG0010469	46.0540601	78.4053575	47.40234369	99.9999	47.46588694	47.42857143	0.037315511	48.24561404	50	-1.754385965
OG0010470	37.1375322	43.6274346	31.76301989	21.54702727	47.72727273	46.52173913	1.205533597	46.30681818	44.34782609	1.958992095
OG0010471	52.916432	94.5133875	44.86794627	99.9999	43.6746988	45.09803922	-1.423340421	35.24096386	37.25490196	-2.013938105
OG0010472	61.7378919	62.7749911	35.92154383	0.0001	48.18181818	47.27891156	0.902906617	56.36363636	54.42176871	1.941867656
OG0010473	99.9999	61.0702702	99.9999	55.63820659	46.88731284	47.29981378	-0.412500936	41.84397163	40.22346369	1.620507944
OG0010474	99.9999	52.2603469	75.06515726	24.18925543	48.55072464	47.23404255	1.316682084	50	50.21276596	-0.212765957
OG0010475	62.3068511	57.4140886	71.80244237	76.39237387	44.41056911	45.58498896	-1.174419857	42.07317073	44.37086093	-2.297690195
OG0010476	47.3545534	44.5551819	19.32097365	0.0001	46.19883041	46.21212121	-0.013290803	41.60401003	40.90909091	0.694919116
OG0010477	77.3194772	39.7738917	48.69365811	20.48672049	48.02867384	46.31111111	1.717562724	44.35483871	40.26666667	4.088172043
OG0010478	65.2173475	36.14616	72.21106464	99.9999	46.06227106	46.74012856	-0.677857496	43.95604396	45.45454545	-1.498501499
OG0010479	24.5482113	22.6499874	27.9736207	18.92046798	44.13580247	44.72455649	-0.58875402	37.03703704	38.65546218	-1.618425148
OG0010480	26.7856295	1.00E-04	2.922930407	0.0001	49.11297852	49.75124378	-0.638265256	49.29971989	51.34328358	-2.043563694
OG0010481	74.5525609	53.8800894	99.9999	99.9999	48.97959184	49.09560724	-0.116015398	46.2585034	47.28682171	-1.028318304
OG0010482	60.04186	73.1004698	99.9999	65.59359469	47.84784785	45.4954955	2.352352352	46.84684685	42.97297297	3.873873874
OG0010483	1.00E-04	22.6047328	41.4750322	99.9999	48.25046041	48.43462247	-0.184162063	51.93370166	51.38121547	0.552486188
OG0010484	56.0390104	40.7845231	0.0001	26.40791014	40.95238095	41.78571429	-0.833333333	31.07142857	32.5	-1.428571429
OG0010485	99.9999	52.541998	38.83208575	52.7965659	45.04504505	46.38157895	-1.336533902	40	37.82894737	2.171052632
OG0010486	34.5959196	52.6225535	42.2850208	47.08569202	47.97687861	47.94520548	0.031673133	45.37572254	46.62756598	-1.251843439
OG0010487	98.0229742	66.7997925	99.9999	99.9999	45.08611955	45.6300813	-0.543961747	49.54407295	50.30487805	-0.7608051
OG0010488	67.360169	87.2146901	99.9999	99.9999	46.75767918	44.35483871	2.402840471	46.41638225	40.09661836	6.319763895
OG0010489	37.5331665	99.9999	49.25415307	99.9999	45.75569358	45.49950544	0.256188142	39.44099379	40.65281899	-1.211825202
OG0010491	53.2521491	4.495858	53.86183583	0.0001	45.373891	44.83568075	0.53821025	42.20532319	40.14084507	2.064478123
OG0010492	37.6449511	50.7190175	99.9999	60.5761153	47.72516249	47.72516249	0	47.63231198	47.07520891	0.557103064
OG0010493	55.4200526	50.9409925	83.94049502	51.22777	45.96651446	47.2406181	-1.274103642	42.92237443	45.03311258	-2.110738154
OG0010494	1.00E-04	1.00E-04	32.96545832	38.8270587	53.53535354	51.74129353	1.794060003	52.72727273	49.85074627	2.876526459
OG0010495	50.2448744	92.2930401	0.589719978	17.87552508	41.36546185	43.81551363	-2.450051779	39.35742972	43.71069182	-4.353262105
OG0010496	29.3584414	58.6723793	31.2822368	99.9999	48.32881662	46.01626016	2.312556459	52.30352304	45.98540146	6.318121575
OG0010497	99.9999	76.491101	90.79407438	73.74175452	45.70707071	44.80519481	0.901875902	40.53030303	40.29126214	0.239040894
OG0010498	21.1283008	60.9278201	0.003708801	78.53644734	47.98426745	48.79518072	-0.81091327	44.83775811	48.79518072	-3.957422611
OG0010499	72.1714614	62.6179115	99.9999	65.44209201	44.50980392	43.84384384	0.665960078	37.94117647	37.83783784	0.103338633
OG0010500	49.3199932	22.3679155	70.87751675	22.05120304	48.90282132	48.34930777	0.553513542	42.94670846	44.40894569	-1.462237223
OG0010501	52.7806827	47.2490655	0.0001	42.92375356	57.03564728	64.41947566	-7.383828376	68.53932584	79.49438202	-10.95505618
OG0010502	22.1446083	37.0012599	46.91912727	73.40161959	42.55319149	46.72206833	-4.168876839	36.59574468	45.42936288	-8.8336182
OG0010503	46.220693	99.9999	44.33954711	35.40112645	45.4248366	44.56721915	0.857617448	40.68627451	43.09392265	-2.407648142
